name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Burdened Stoneback,{1}{W},2.0,Creature — Giant Warrior,"This creature enters with two -1/-1 counters on it.
{1}{W}, Remove a counter from this creature: Target creature gains indestructible until end of turn. Activate only as a sorcery. (Damage and effects that say ""destroy"" don't destroy it. If its toughness is 0 or less, it still dies.)",W,W,uncommon,ECL,Lorwyn Eclipsed,8,4,4,,,,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Burglar Rat,{1}{B},2.0,Creature — Rat,"When this creature enters, each opponent discards a card.",B,B,common,J22,Jumpstart 2022,384,1,1,,,,discard,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Burning Sun Cavalry,{1}{R},2.0,Creature — Human Knight,"Whenever this creature attacks or blocks while you control a Dinosaur, this creature gets +1/+1 until end of turn.",R,R,common,LCI,The Lost Caverns of Ixalan,138,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Burnished Hart,{3},3.0,Artifact Creature — Elk,"{3}, Sacrifice this creature: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,,uncommon,AFC,Forgotten Realms Commander,200,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Burnout Bashtronaut,{R},1.0,Creature — Goblin Warrior,"Menace
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{2}: This creature gets +1/+0 until end of turn.
Max speed — This creature has double strike.",R,R,rare,PDFT,Aetherdrift Promos,115s,1,1,,,Max speed;Menace;Start your engines!,menace;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Burrog Banemaker,{B},1.0,Creature — Frog Warlock,"Deathtouch
{1}{B}: This creature gets +1/+1 until end of turn.",B,B,common,SOS,Secrets of Strixhaven,75,1,1,,,Deathtouch,deathtouch;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Burrog Befuddler,{1}{U},2.0,Creature — Frog Wizard,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, target creature an opponent controls gets -1/-0 until end of turn.",U,U,common,STX,Strixhaven: School of Mages,38,2,1,,,Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Burrowguard Mentor,{G}{W},2.0,Creature — Rabbit Soldier,"Trample
Burrowguard Mentor's power and toughness are each equal to the number of creatures you control.","G,W","G,W",uncommon,BLB,Bloomburrow,206,*,*,,,Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bushy Bodyguard,{1}{G},2.0,Creature — Squirrel Warrior,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, you may forage. If you do, put two +1/+1 counters on it. (To forage, exile three cards from your graveyard or sacrifice a Food.)",G,G,uncommon,BLB,Bloomburrow,166,2,1,,,Forage;Offspring,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Buzz Bots,{1}{U},2.0,Artifact Creature — Robot Insect,"Flying, vigilance
When this creature dies, draw a card.",U,U,common,TMT,Teenage Mutant Ninja Turtles,32,1,1,,,Flying;Vigilance,draw;flying;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Buzzard-Wasp Colony,{3}{B},4.0,Creature — Bird Insect,"Flying
When this creature enters, you may sacrifice an artifact or creature. If you do, draw a card.
Whenever another creature you control dies, if it had counters on it, put its counters on this creature.",B,B,uncommon,TLA,Avatar: The Last Airbender,88,2,2,,,Flying,draw;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Bygone Colossus,{9},9.0,Artifact Creature — Robot Giant,"Warp {3} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",,,uncommon,EOE,Edge of Eternities,235,9,9,,,Warp,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Byrke, Long Ear of the Law",{4}{G}{W},6.0,Legendary Creature — Rabbit Soldier,"Vigilance
When Byrke enters, put a +1/+1 counter on each of up to two target creatures.
Whenever a creature you control with a +1/+1 counter on it attacks, double the number of +1/+1 counters on it.","G,W","G,W",mythic,BLB,Bloomburrow,380,4,4,,,Vigilance,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Byway Barterer,{2}{R},3.0,Creature — Raccoon Rogue,"Menace
Whenever you expend 4, you may discard your hand. If you do, draw two cards. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",R,R,rare,PBLB,Bloomburrow Promos,129p,3,3,,,Menace,draw;menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
