name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Cryptid Inspector,{2}{G},3.0,Creature — Elf Warrior,"Vigilance
Whenever a face-down permanent you control enters and whenever this creature or another permanent you control is turned face up, put a +1/+1 counter on this creature.",G,G,common,DSK,Duskmourn: House of Horror,174,2,3,,,Vigilance,pump;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Crystal Barricade,{1}{W},2.0,Artifact Creature — Wall,"Defender (This creature can't attack.)
You have hexproof. (You can't be the target of spells or abilities your opponents control.)
Prevent all noncombat damage that would be dealt to other creatures you control.",W,W,rare,FDN,Foundations,365,0,4,,,Defender,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Crystal Fragments // Summon: Alexander,,1.0,Artifact — Equipment // Enchantment Creature — Saga Construct,,,W,uncommon,FIN,Final Fantasy,13,,,,,Flying;Transform;Equip,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cuboid Colony,{G}{U},2.0,Creature — Insect,"Flash
Flying, trample
Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)","G,U","G,U",uncommon,SOS,Secrets of Strixhaven,183,1,1,,,Flying;Trample;Flash;Increment,flash;flying;pump;trample,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cult Healer,{2}{W},3.0,Creature — Human Doctor,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, this creature gains lifelink until end of turn.",W,W,common,DSK,Duskmourn: House of Horror,2,3,3,,,Eerie,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Culvert Ambusher,{3}{G}{G},5.0,Creature — Wurm Horror,"When this creature enters or is turned face up, target creature blocks this turn if able.
Disguise {4}{G} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)",G,G,uncommon,MKM,Murders at Karlov Manor,158,4,5,,,Disguise,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Cunning Coyote,{1}{R},2.0,Creature — Coyote,"Haste
When this creature enters, another target creature you control gets +1/+1 and gains haste until end of turn.
Plot {1}{R} (You may pay {1}{R} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",R,R,uncommon,OTJ,Outlaws of Thunder Junction,118,2,2,,,Plot;Haste,haste;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Curator of Destinies,{4}{U}{U},6.0,Creature — Sphinx,"This spell can't be countered.
Flying
When this creature enters, look at the top five cards of your library and separate them into a face-down pile and a face-up pile. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard.",U,U,rare,FDN,Foundations,373,5,5,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Curator of Sun's Creation,{3}{R},4.0,Creature — Human Artificer,"Whenever you discover, discover again for the same value. This ability triggers only once each turn.",R,R,uncommon,LCI,The Lost Caverns of Ixalan,141,3,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Curious Cadaver,{2}{U}{B},4.0,Creature — Zombie Detective,"Flying
When you sacrifice a Clue, return this card from your graveyard to your hand.","B,U","B,U",uncommon,MKM,Murders at Karlov Manor,194,3,1,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Curious Colossus,{5}{W}{W},7.0,Creature — Giant Warrior,"When this creature enters, each creature target opponent controls loses all abilities, becomes a Coward in addition to its other types, and has base power and toughness 1/1.",W,W,mythic,ECL,Lorwyn Eclipsed,12,7,7,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Curious Farm Animals,{W},1.0,Creature — Boar Elk Bird Ox,"When this creature dies, you gain 3 life.
{2}, Sacrifice this creature: Destroy up to one target artifact or enchantment.",W,W,common,TLA,Avatar: The Last Airbender,14,1,1,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Curious Forager,{2}{G},3.0,Creature — Squirrel Druid,"When this creature enters, you may forage. When you do, return target permanent card from your graveyard to your hand. (To forage, exile three cards from your graveyard or sacrifice a Food.)",G,G,uncommon,BLB,Bloomburrow,169,3,2,,,Forage,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Cursed Courtier,{2}{W},3.0,Creature — Human Noble,"Lifelink
When this creature enters, create a Cursed Role token attached to it. (Enchanted creature is 1/1.)",W,W,uncommon,WOE,Wilds of Eldraine,9,3,3,,,Lifelink;Role token,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Cynical Loner,{1}{B},2.0,Creature — Human Survivor,"This creature can't be blocked by Glimmers.
Survival — At the beginning of your second main phase, if this creature is tapped, you may search your library for a card, put it into your graveyard, then shuffle.",B,B,uncommon,DSK,Duskmourn: House of Horror,89,3,1,,,Survival,tutor,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
